Price,Beds,Baths,Living Space,City,Median Household Income,Zip Code Density
300000.0,4,3,2046,Houston,82265.0,1471.6
220000.0,3,1,1366,Houston,82265.0,1471.6
287000.0,3,3,2155,Houston,82265.0,1471.6
255000.0,3,2,1409,Houston,82265.0,1471.6
315000.0,4,2,1494,Houston,51651.0,2697.4
301900.0,3,3,1568,Houston,51651.0,2697.4
289900.0,3,3,1465,Houston,51651.0,2697.4
299999.0,3,3,1398,Houston,51651.0,2697.4
269900.0,3,3,1402,Houston,51651.0,2697.4
395000.0,3,2,2022,Houston,107048.0,1474.5
450000.0,4,2,2080,Houston,107048.0,1474.5
445000.0,3,4,2428,Houston,107048.0,1474.5
425000.0,4,3,3029,Houston,107048.0,1474.5
260000.0,3,2,1701,Houston,107048.0,1474.5
425000.0,4,3,3029,Houston,107048.0,1474.5
450000.0,4,3,2292,Houston,107048.0,1474.5
340000.0,3,2,2133,Houston,107048.0,1474.5
365000.0,3,2,1752,Houston,107048.0,1474.5
330000.0,3,3,2134,Houston,107048.0,1474.5
429995.0,4,4,2256,Houston,107048.0,1474.5
259000.0,4,3,2026,Houston,61625.0,515.6
259000.0,4,3,2026,Houston,61625.0,515.6
650000.0,4,3,2800,Houston,160437.0,1728.6
840000.0,4,3,2247,Houston,160437.0,1728.6
159000.0,2,3,1326,Houston,160437.0,1728.6
325000.0,3,2,2364,Houston,160437.0,1728.6
720000.0,4,2,2200,Houston,160437.0,1728.6
289000.0,3,3,2082,Houston,160437.0,1728.6
250000.0,3,2,1893,Houston,87808.0,2736.8
463000.0,4,2,2224,Houston,87808.0,2736.8
463000.0,4,2,2224,Houston,87808.0,2736.8
599000.0,4,2,2418,Houston,87808.0,2736.8
799900.0,4,4,2600,Houston,87808.0,2736.8
799000.0,4,4,2678,Houston,87808.0,2736.8
650000.0,4,3,2587,Houston,87808.0,2736.8
385000.0,3,3,1820,Houston,87808.0,2736.8
275000.0,3,1,1243,Houston,87808.0,2736.8
649900.0,4,3,2705,Houston,87808.0,2736.8
350000.0,2,2,2294,Houston,87808.0,2736.8
269000.0,3,2,1680,Houston,81667.0,1620.6
510000.0,4,3,3198,Houston,81667.0,1620.6
275500.0,4,4,2184,Houston,81667.0,1620.6
210000.0,3,2,1723,Houston,81667.0,1620.6
280000.0,3,3,1890,Houston,81667.0,1620.6
425000.0,4,4,3246,Houston,81667.0,1620.6
595000.0,2,3,1612,Houston,81667.0,1620.6
335540.0,3,3,1852,Houston,81667.0,1620.6
332790.0,3,3,1852,Houston,81667.0,1620.6
215000.0,3,2,1275,Houston,81667.0,1620.6
318540.0,3,3,1604,Houston,81667.0,1620.6
220000.0,2,2,1303,Houston,81667.0,1620.6
537000.0,5,3,3249,Houston,81667.0,1620.6
78500.0,2,1,745,Houston,81667.0,1620.6
354840.0,3,3,2047,Houston,81667.0,1620.6
330000.0,4,3,2401,Houston,86046.0,2892.9
299000.0,3,3,1705,Houston,86046.0,2892.9
285000.0,3,2,1479,Houston,86046.0,2892.9
319900.0,5,3,2404,Houston,86046.0,2892.9
229000.0,3,2,1108,Houston,86046.0,2892.9
285000.0,3,3,1774,Houston,86046.0,2892.9
399900.0,4,3,2200,Houston,86046.0,2892.9
345500.0,4,3,2964,Houston,86046.0,2892.9
309900.0,4,3,2236,Houston,86046.0,2892.9
319900.0,5,3,2404,Houston,86046.0,2892.9
309900.0,4,3,2236,Houston,86046.0,2892.9
239000.0,3,2,1146,Houston,86046.0,2892.9
150000.0,3,2,1324,Houston,70693.0,1699.2
249000.0,3,3,1738,Houston,70693.0,1699.2
220000.0,3,2,1408,Houston,70693.0,1699.2
359000.0,3,2,2358,Houston,63264.0,2162.1
340000.0,3,3,1291,Houston,63264.0,2162.1
279000.0,3,1,1722,Houston,63264.0,2162.1
249990.0,3,1,1608,Houston,63264.0,2162.1
343000.0,4,3,2084,Houston,66451.0,1899.4
218000.0,3,2,1680,Houston,66451.0,1899.4
195000.0,2,1,936,Houston,66451.0,1899.4
165000.0,2,2,1096,Houston,66451.0,1899.4
209900.0,2,2,1400,Houston,66451.0,1899.4
205000.0,3,2,2235,Houston,66451.0,1899.4
199900.0,3,2,1184,Houston,66451.0,1899.4
324999.0,3,3,1737,Houston,66451.0,1899.4
290000.0,3,2,1100,Houston,66451.0,1899.4
227500.0,3,2,1608,Houston,66451.0,1899.4
239000.0,3,2,1445,Houston,66451.0,1899.4
334900.0,3,3,2000,Houston,66451.0,1899.4
280000.0,3,3,2352,Houston,66451.0,1899.4
247000.0,3,2,1357,Houston,101074.0,1749.0
265000.0,4,2,1801,Houston,101074.0,1749.0
269000.0,4,2,1876,Houston,101074.0,1749.0
250000.0,3,2,1472,Houston,101074.0,1749.0
215000.0,3,2,1238,Houston,101074.0,1749.0
225000.0,3,2,1247,Houston,101074.0,1749.0
304990.0,4,2,2278,Houston,101074.0,1749.0
285000.0,3,2,1585,Houston,101074.0,1749.0
297000.0,3,2,2133,Houston,101074.0,1749.0
309000.0,4,3,2402,Houston,101074.0,1749.0
295000.0,4,2,1988,Houston,101074.0,1749.0
150000.0,2,3,1440,Houston,101074.0,1749.0
299000.0,3,3,2546,Houston,79244.0,1780.7
299999.0,4,3,2322,Houston,79244.0,1780.7
349900.0,5,4,3080,Houston,79244.0,1780.7
259980.0,3,3,2098,Houston,79244.0,1780.7
234900.0,3,2,1520,Houston,79244.0,1780.7
330000.0,4,2,2153,Houston,79244.0,1780.7
275000.0,4,3,2170,Houston,79244.0,1780.7
115000.0,3,3,1408,Houston,79244.0,1780.7
307700.0,3,3,1647,Houston,53220.0,1627.0
319900.0,3,3,1674,Houston,53220.0,1627.0
297700.0,3,3,1480,Houston,53220.0,1627.0
359900.0,3,2,2281,Houston,53220.0,1627.0
317500.0,3,3,1674,Houston,53220.0,1627.0
299900.0,3,3,1674,Houston,53220.0,1627.0
317700.0,3,3,1504,Houston,53220.0,1627.0
317500.0,3,3,1674,Houston,53220.0,1627.0
379900.0,3,3,1763,Houston,53220.0,1627.0
384900.0,3,3,1730,Houston,53220.0,1627.0
199900.0,2,1,788,Houston,53220.0,1627.0
304700.0,3,3,1480,Houston,53220.0,1627.0
311700.0,3,3,1619,Houston,53220.0,1627.0
349990.0,3,3,1710,Houston,79758.0,1707.6
425000.0,3,3,2518,Houston,79758.0,1707.6
669900.0,4,4,2940,Houston,79758.0,1707.6
395000.0,3,2,1840,Houston,79758.0,1707.6
595000.0,4,3,2760,Houston,79758.0,1707.6
75000.0,2,1,990,Houston,79758.0,1707.6
153900.0,2,2,990,Houston,79758.0,1707.6
700000.0,4,3,2540,Houston,79758.0,1707.6
389000.0,6,2,2584,Houston,52567.0,1524.4
189000.0,2,1,1156,Houston,52567.0,1524.4
310000.0,3,2,2070,Houston,114537.0,1863.2
325000.0,3,2,1828,Houston,114537.0,1863.2
339900.0,4,3,2580,Houston,114537.0,1863.2
385000.0,3,3,2429,Houston,114537.0,1863.2
330000.0,4,3,3131,Houston,114537.0,1863.2
299900.0,3,2,1718,Houston,114537.0,1863.2
265000.0,4,3,2159,Houston,114537.0,1863.2
353000.0,3,3,2436,Houston,114537.0,1863.2
430000.0,5,4,3272,Houston,114537.0,1863.2
399000.0,4,3,2575,Houston,114537.0,1863.2
499990.0,4,4,3312,Houston,114537.0,1863.2
300000.0,3,2,1645,Houston,114537.0,1863.2
540000.0,4,3,3075,Houston,114537.0,1863.2
249900.0,4,2,1725,Houston,114537.0,1863.2
428900.0,3,2,2012,Houston,127545.0,2099.2
498000.0,4,3,2644,Houston,127545.0,2099.2
375000.0,4,2,2100,Houston,127545.0,2099.2
575000.0,3,3,2443,Houston,127545.0,2099.2
389000.0,4,2,2225,Houston,127545.0,2099.2
625000.0,5,3,2882,Houston,127545.0,2099.2
130000.0,1,1,532,Houston,168006.0,3376.2
739000.0,6,3,2876,Houston,168006.0,3376.2
214000.0,3,3,2089,Houston,60469.0,3156.8
285000.0,4,2,2017,Houston,60469.0,3156.8
99500.0,2,3,1195,Houston,60469.0,3156.8
259900.0,3,3,1815,Houston,60469.0,3156.8
225000.0,3,2,1776,Huffman,109323.0,132.6
295000.0,3,2,2156,Stafford,87348.0,1280.4
199900.0,3,2,1560,Stafford,87348.0,1280.4
170000.0,3,2,1672,Missouri City,87294.0,1319.0
220000.0,4,2,1312,Missouri City,87294.0,1319.0
265000.0,3,2,1693,Webster,78869.0,857.6
145000.0,2,2,1176,Webster,78869.0,857.6
275000.0,3,2,1467,Webster,78869.0,857.6
425878.0,4,3,1578,Atascosa,85979.0,84.7
425434.0,4,3,1578,Atascosa,85979.0,84.7
99900.0,5,2,1800,Atascosa,85979.0,84.7
480000.0,4,4,2869,Boerne,189220.0,311.8
479000.0,3,3,2100,Poteet,77026.0,24.0
243799.0,3,2,1242,Converse,92117.0,676.2
219900.0,3,3,1246,Converse,92117.0,676.2
283080.0,3,2,1497,Converse,92117.0,676.2
335000.0,5,3,2740,Converse,92117.0,676.2
239900.0,3,2,1459,Converse,92117.0,676.2
288980.0,3,2,1497,Converse,92117.0,676.2
330000.0,3,3,2508,Schertz,111766.0,466.7
153000.0,2,1,1092,San Antonio,59707.0,2478.7
274850.0,3,2,1568,San Antonio,59707.0,2478.7
179000.0,3,1,1178,San Antonio,59707.0,2478.7
198000.0,2,1,1168,San Antonio,59707.0,2478.7
244500.0,3,2,1520,San Antonio,59707.0,2478.7
545000.0,3,4,1850,San Antonio,59707.0,2478.7
354145.0,3,3,1458,San Antonio,59707.0,2478.7
545000.0,3,4,1850,San Antonio,59707.0,2478.7
444999.0,4,2,2666,San Antonio,59707.0,2478.7
414957.0,3,3,1458,San Antonio,59707.0,2478.7
279900.0,3,2,1400,San Antonio,59707.0,2478.7
129000.0,3,1,944,San Antonio,59707.0,2478.7
555000.0,3,4,1817,San Antonio,59707.0,2478.7
545000.0,3,4,1850,San Antonio,59707.0,2478.7
85000.0,2,2,1172,San Antonio,59707.0,2478.7
555000.0,3,4,1817,San Antonio,59707.0,2478.7
545000.0,3,4,1850,San Antonio,59707.0,2478.7
290000.0,3,2,1291,San Antonio,67599.0,1739.2
155000.0,2,1,900,San Antonio,67599.0,1739.2
250000.0,2,1,1380,San Antonio,67599.0,1739.2
575000.0,3,3,1792,San Antonio,67599.0,1739.2
270000.0,2,2,1390,San Antonio,67599.0,1739.2
219000.0,3,2,1057,San Antonio,67599.0,1739.2
119000.0,2,1,780,San Antonio,67599.0,1739.2
109000.0,1,1,480,San Antonio,41695.0,1704.7
429000.0,4,4,1625,San Antonio,41695.0,1704.7
379000.0,3,2,1327,San Antonio,41695.0,1704.7
229000.0,3,2,1094,San Antonio,41695.0,1704.7
137900.0,2,2,1792,San Antonio,41695.0,1704.7
199000.0,3,2,1518,San Antonio,41695.0,1704.7
245000.0,3,1,1122,San Antonio,41695.0,1704.7
219000.0,2,2,944,San Antonio,71375.0,1685.1
365000.0,2,2,1209,San Antonio,71375.0,1685.1
285000.0,1,1,711,San Antonio,71375.0,1685.1
87000.0,1,1,510,San Antonio,71375.0,1685.1
339000.0,3,2,1432,San Antonio,71375.0,1685.1
180000.0,2,1,600,San Antonio,71375.0,1685.1
650000.0,3,1,1202,San Antonio,71375.0,1685.1
825000.0,2,3,1595,San Antonio,58301.0,500.6
120000.0,1,1,594,San Antonio,41306.0,2700.6
114500.0,4,2,1558,San Antonio,41306.0,2700.6
134500.0,1,1,556,San Antonio,41306.0,2700.6
90000.0,2,1,427,San Antonio,41306.0,2700.6
170000.0,2,1,832,San Antonio,41306.0,2700.6
238000.0,3,2,1512,San Antonio,41306.0,2700.6
74900.0,2,1,718,San Antonio,41306.0,2700.6
149900.0,3,1,792,San Antonio,41306.0,2700.6
99000.0,2,1,684,San Antonio,41306.0,2700.6
219000.0,3,2,1198,San Antonio,41306.0,2700.6
279000.0,2,2,1516,San Antonio,41306.0,2700.6
115000.0,3,2,1080,San Antonio,41306.0,2700.6
269900.0,3,2,1800,San Antonio,41306.0,2700.6
475000.0,2,3,1910,San Antonio,39169.0,1649.9
415000.0,2,3,1621,San Antonio,39169.0,1649.9
195000.0,3,1,910,San Antonio,39169.0,1649.9
450000.0,3,2,1152,San Antonio,150737.0,1612.4
699000.0,3,3,2777,San Antonio,150737.0,1612.4
375000.0,2,1,1036,San Antonio,150737.0,1612.4
210000.0,2,2,897,San Antonio,150737.0,1612.4
350000.0,3,3,2033,San Antonio,150737.0,1612.4
496500.0,3,3,2038,San Antonio,150737.0,1612.4
330000.0,2,2,1408,San Antonio,150737.0,1612.4
290000.0,3,1,1055,San Antonio,150737.0,1612.4
249999.0,2,1,954,San Antonio,150737.0,1612.4
725000.0,3,2,2289,San Antonio,150737.0,1612.4
725000.0,6,4,3160,San Antonio,150737.0,1612.4
875000.0,3,2,1815,San Antonio,150737.0,1612.4
950000.0,3,3,2612,San Antonio,150737.0,1612.4
599000.0,2,2,1532,San Antonio,150737.0,1612.4
176000.0,3,2,1438,San Antonio,150737.0,1612.4
399900.0,2,3,1414,San Antonio,150737.0,1612.4
446999.0,3,3,1679,San Antonio,150737.0,1612.4
235000.0,1,1,862,San Antonio,150737.0,1612.4
339900.0,3,2,1668,San Antonio,62854.0,1791.2
150000.0,3,2,1512,San Antonio,62854.0,1791.2
214900.0,2,1,1029,San Antonio,62854.0,1791.2
210000.0,2,1,954,San Antonio,62854.0,1791.2
245000.0,3,2,1392,San Antonio,62854.0,1791.2
299000.0,3,2,1812,San Antonio,62854.0,1791.2
268000.0,3,2,1528,San Antonio,62854.0,1791.2
319900.0,3,3,1848,San Antonio,62854.0,1791.2
549000.0,3,3,1754,San Antonio,62854.0,1791.2
329900.0,3,2,1839,San Antonio,62854.0,1791.2
275000.0,3,3,2358,San Antonio,62854.0,1791.2
195000.0,4,2,1632,San Antonio,58919.0,1154.8
150000.0,3,2,1356,San Antonio,58919.0,1154.8
245000.0,5,3,2407,San Antonio,58919.0,1154.8
220000.0,3,2,1201,San Antonio,58919.0,1154.8
129000.0,2,1,816,San Antonio,58919.0,1154.8
225000.0,3,2,1778,San Antonio,58919.0,1154.8
192000.0,3,1,1102,San Antonio,58919.0,1154.8
88000.0,3,1,952,San Antonio,58919.0,1154.8
415000.0,2,3,1494,San Antonio,115615.0,1506.5
295000.0,3,1,1320,San Antonio,115615.0,1506.5
278427.0,3,2,1250,San Antonio,115615.0,1506.5
375000.0,2,2,1048,San Antonio,115615.0,1506.5
700000.0,3,2,2000,San Antonio,115615.0,1506.5
395000.0,3,2,1658,San Antonio,115615.0,1506.5
185000.0,2,2,1100,San Antonio,68924.0,2055.5
210000.0,3,1,1450,San Antonio,68924.0,2055.5
225000.0,3,1,1200,San Antonio,68924.0,2055.5
185000.0,2,2,1100,San Antonio,68924.0,2055.5
250000.0,3,2,1566,San Antonio,68924.0,2055.5
298700.0,3,2,2035,San Antonio,68924.0,2055.5
219750.0,3,1,972,San Antonio,68924.0,2055.5
295000.0,3,2,1934,San Antonio,68924.0,2055.5
415000.0,4,2,2468,San Antonio,68924.0,2055.5
212000.0,3,1,1328,San Antonio,68924.0,2055.5
400000.0,4,2,2696,San Antonio,68924.0,2055.5
329000.0,3,2,1442,San Antonio,60485.0,1070.1
179900.0,3,2,840,San Antonio,60485.0,1070.1
155000.0,2,1,1008,San Antonio,60485.0,1070.1
235000.0,3,2,1161,San Antonio,60485.0,1070.1
165000.0,3,3,1100,San Antonio,60485.0,1070.1
170000.0,2,1,744,San Antonio,60485.0,1070.1
215000.0,3,2,1360,San Antonio,76846.0,1182.0
339000.0,3,3,1748,San Antonio,76846.0,1182.0
349995.0,3,2,1821,San Antonio,76846.0,1182.0
630000.0,4,3,2930,San Antonio,76846.0,1182.0
540000.0,5,4,3140,San Antonio,76846.0,1182.0
314000.0,3,3,1690,San Antonio,76846.0,1182.0
300000.0,2,2,1756,San Antonio,76846.0,1182.0
415000.0,3,3,1892,San Antonio,76846.0,1182.0
525000.0,3,3,2685,San Antonio,76846.0,1182.0
579000.0,3,4,3125,San Antonio,76846.0,1182.0
294900.0,3,2,1074,San Antonio,76846.0,1182.0
350000.0,3,2,1682,San Antonio,76846.0,1182.0
198000.0,2,2,1445,San Antonio,67035.0,1260.5
415000.0,4,3,2578,San Antonio,67035.0,1260.5
232500.0,4,2,1235,San Antonio,67035.0,1260.5
275000.0,3,2,1430,San Antonio,67035.0,1260.5
225000.0,2,3,1343,San Antonio,67035.0,1260.5
305000.0,3,3,1546,San Antonio,67035.0,1260.5
260000.0,4,2,1802,San Antonio,67035.0,1260.5
199000.0,3,2,1986,San Antonio,67035.0,1260.5
239900.0,2,2,1556,San Antonio,67035.0,1260.5
259900.0,4,2,1024,San Antonio,67035.0,1260.5
125900.0,1,1,631,San Antonio,67035.0,1260.5
320000.0,4,3,1869,San Antonio,67035.0,1260.5
159000.0,2,2,1080,San Antonio,67035.0,1260.5
225000.0,3,3,1204,San Antonio,67035.0,1260.5
344475.0,4,2,1547,San Antonio,67035.0,1260.5
94900.0,1,1,668,San Antonio,67035.0,1260.5
189900.0,2,2,1104,San Antonio,67035.0,1260.5
100000.0,4,2,1289,San Antonio,67035.0,1260.5
310000.0,3,2,1634,San Antonio,67445.0,1255.3
140000.0,4,2,1050,San Antonio,67445.0,1255.3
240000.0,4,2,1248,San Antonio,67445.0,1255.3
342515.0,3,3,2088,San Antonio,67445.0,1255.3
255000.0,3,3,2341,San Antonio,67445.0,1255.3
209000.0,3,3,2377,San Antonio,67445.0,1255.3
224999.0,3,1,1405,San Antonio,67445.0,1255.3
289000.0,3,2,1405,San Antonio,67445.0,1255.3
215000.0,4,2,1428,San Antonio,67445.0,1255.3
235000.0,4,2,1413,San Antonio,67445.0,1255.3
420000.0,5,4,2899,San Antonio,67445.0,1255.3
260000.0,4,3,1646,San Antonio,67445.0,1255.3
288515.0,3,2,1507,San Antonio,63020.0,400.4
298990.0,4,3,1857,San Antonio,63020.0,400.4
288715.0,3,3,1760,San Antonio,63020.0,400.4
244990.0,3,2,1355,San Antonio,63020.0,400.4
80000.0,3,2,1152,San Antonio,63020.0,400.4
199900.0,3,2,970,San Antonio,63020.0,400.4
210000.0,3,2,1426,San Antonio,48683.0,790.5
215000.0,3,2,1170,San Antonio,48683.0,790.5
252990.0,4,3,2002,San Antonio,64564.0,446.2
256990.0,4,3,2002,San Antonio,64564.0,446.2
297999.0,4,3,1910,San Antonio,64564.0,446.2
297999.0,3,2,1910,San Antonio,64564.0,446.2
207999.0,3,2,1450,San Antonio,64564.0,446.2
268990.0,4,3,2408,San Antonio,64564.0,446.2
269990.0,4,3,2408,San Antonio,64564.0,446.2
206999.0,3,2,1450,San Antonio,64564.0,446.2
246499.0,3,2,1525,San Antonio,64564.0,446.2
251999.0,4,2,1667,San Antonio,64564.0,446.2
115000.0,2,2,672,San Antonio,64564.0,446.2
250999.0,4,2,1667,San Antonio,64564.0,446.2
253990.0,4,3,2002,San Antonio,64564.0,446.2
211999.0,3,2,1450,San Antonio,64564.0,446.2
268990.0,4,3,2408,San Antonio,64564.0,446.2
268990.0,4,3,2408,San Antonio,64564.0,446.2
267990.0,4,3,2408,San Antonio,64564.0,446.2
268990.0,4,3,2408,San Antonio,64564.0,446.2
200999.0,3,2,1230,San Antonio,64564.0,446.2
253990.0,4,3,2002,San Antonio,64564.0,446.2
268990.0,4,3,2408,San Antonio,64564.0,446.2
225000.0,3,2,1309,San Antonio,64564.0,446.2
267990.0,4,3,2408,San Antonio,64564.0,446.2
209999.0,3,2,1450,San Antonio,64564.0,446.2
194499.0,3,2,1450,San Antonio,64564.0,446.2
245000.0,4,3,2245,San Antonio,64564.0,446.2
149900.0,3,2,1116,San Antonio,64564.0,446.2
252990.0,4,3,2002,San Antonio,64564.0,446.2
253990.0,4,3,2002,San Antonio,64564.0,446.2
267990.0,4,3,2408,San Antonio,64564.0,446.2
200000.0,3,2,1176,San Antonio,64564.0,446.2
289999.0,3,2,1910,San Antonio,64564.0,446.2
200999.0,3,2,1230,San Antonio,64564.0,446.2
256990.0,4,3,2002,San Antonio,64564.0,446.2
120000.0,3,1,1185,San Antonio,64564.0,446.2
268990.0,4,3,2408,San Antonio,64564.0,446.2
252990.0,4,3,2002,San Antonio,64564.0,446.2
267990.0,4,3,2408,San Antonio,64564.0,446.2
267990.0,4,3,2408,San Antonio,64564.0,446.2
217999.0,3,2,1217,San Antonio,64564.0,446.2
211999.0,3,2,1450,San Antonio,64564.0,446.2
220000.0,3,2,1276,San Antonio,64564.0,446.2
269990.0,4,3,2408,San Antonio,64564.0,446.2
253990.0,4,3,2002,San Antonio,64564.0,446.2
238990.0,3,3,1600,San Antonio,64564.0,446.2
189900.0,3,2,1285,San Antonio,64564.0,446.2
255990.0,4,3,2002,San Antonio,64564.0,446.2
276866.0,3,3,1780,San Antonio,74688.0,479.2
289900.0,5,3,2544,San Antonio,74688.0,479.2
199900.0,3,2,1291,San Antonio,74688.0,479.2
139000.0,3,2,1568,San Antonio,74688.0,479.2
240000.0,3,2,1595,San Antonio,74688.0,479.2
225000.0,3,3,1706,San Antonio,74688.0,479.2
286480.0,3,2,1702,San Antonio,74688.0,479.2
234999.0,4,2,1331,San Antonio,74688.0,479.2
249990.0,3,2,1412,San Antonio,74688.0,479.2
260990.0,3,3,1826,San Antonio,74688.0,479.2
249990.0,3,3,1485,San Antonio,74688.0,479.2
225000.0,3,2,1017,San Antonio,60782.0,513.8
238629.0,3,2,1480,San Antonio,60782.0,513.8
239204.0,3,2,1480,San Antonio,60782.0,513.8
225000.0,4,2,1732,San Antonio,60782.0,513.8
241503.0,3,2,1480,San Antonio,60782.0,513.8
268000.0,4,3,1808,San Antonio,60782.0,513.8
231999.0,3,2,1474,San Antonio,60782.0,513.8
276400.0,3,3,1920,San Antonio,60782.0,513.8
225329.0,3,2,1234,San Antonio,60782.0,513.8
265000.0,3,2,14,San Antonio,60782.0,513.8
212999.0,4,3,1530,San Antonio,60782.0,513.8
229900.0,4,2,1494,San Antonio,60782.0,513.8
218000.0,3,2,1503,San Antonio,60782.0,513.8
210000.0,3,1,1104,San Antonio,60782.0,513.8
220955.0,3,2,1012,San Antonio,60782.0,513.8
249900.0,3,2,1852,San Antonio,60782.0,513.8
125000.0,3,2,1300,San Antonio,60782.0,513.8
199600.0,3,2,1125,San Antonio,60782.0,513.8
249900.0,3,2,1503,San Antonio,60782.0,513.8
310000.0,3,2,1910,San Antonio,60782.0,513.8
238444.0,3,2,1402,San Antonio,60782.0,513.8
215000.0,4,2,1267,San Antonio,60782.0,513.8
260000.0,4,2,1770,San Antonio,60782.0,513.8
214999.0,3,2,1244,San Antonio,60782.0,513.8
257990.0,4,3,2408,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
308887.0,3,3,2527,San Antonio,63392.0,514.1
264999.0,4,2,1627,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
320000.0,4,3,2260,San Antonio,63392.0,514.1
230999.0,3,2,1440,San Antonio,63392.0,514.1
257990.0,4,3,2408,San Antonio,63392.0,514.1
225000.0,2,2,1561,San Antonio,63392.0,514.1
246999.0,4,2,1627,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
241999.0,3,2,1266,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
240000.0,3,2,1357,San Antonio,63392.0,514.1
242990.0,4,3,2002,San Antonio,63392.0,514.1
251999.0,4,2,1627,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
189900.0,4,2,1300,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
227990.0,3,3,1600,San Antonio,63392.0,514.1
215000.0,3,2,1660,San Antonio,56665.0,2826.2
250000.0,4,2,1438,San Antonio,56665.0,2826.2
289500.0,4,2,1472,San Antonio,56665.0,2826.2
225000.0,3,1,1093,San Antonio,56665.0,2826.2
175000.0,3,1,1212,San Antonio,45925.0,386.6
214000.0,3,2,1412,San Antonio,59663.0,937.8
225000.0,3,2,1100,San Antonio,59663.0,937.8
239900.0,3,2,1525,San Antonio,59663.0,937.8
159999.0,3,2,1348,San Antonio,59663.0,937.8
210000.0,5,3,1425,San Antonio,59663.0,937.8
199000.0,3,4,2073,San Antonio,59663.0,937.8
125000.0,3,2,1156,San Antonio,59663.0,937.8
369000.0,3,2,1560,San Antonio,59771.0,2010.4
179990.0,3,2,1224,San Antonio,59771.0,2010.4
340000.0,3,2,1248,San Antonio,59771.0,2010.4
459000.0,4,3,1814,San Antonio,59771.0,2010.4
255000.0,4,3,2707,San Antonio,59771.0,2010.4
120000.0,2,1,1312,San Antonio,59771.0,2010.4
220000.0,3,2,1076,San Antonio,59771.0,2010.4
219000.0,3,2,1204,San Antonio,59771.0,2010.4
215000.0,3,2,1270,San Antonio,59771.0,2010.4
195000.0,4,2,1092,San Antonio,59771.0,2010.4
85000.0,2,2,844,San Antonio,59771.0,2010.4
197000.0,3,1,943,San Antonio,59771.0,2010.4
330000.0,4,3,2392,San Antonio,59771.0,2010.4
147000.0,2,2,906,San Antonio,54236.0,2312.9
245000.0,3,3,1442,San Antonio,54236.0,2312.9
400000.0,3,3,2245,San Antonio,54236.0,2312.9
230000.0,3,2,1684,San Antonio,54236.0,2312.9
199900.0,2,2,1200,San Antonio,54236.0,2312.9
349000.0,3,2,2210,San Antonio,101158.0,1578.2
399900.0,3,2,1932,San Antonio,101158.0,1578.2
305000.0,3,2,1501,San Antonio,101158.0,1578.2
317700.0,3,2,1494,San Antonio,101158.0,1578.2
275000.0,3,2,1628,San Antonio,101158.0,1578.2
449900.0,3,3,2468,San Antonio,101158.0,1578.2
639900.0,4,4,3203,San Antonio,101158.0,1578.2
210000.0,3,3,1683,San Antonio,101158.0,1578.2
490000.0,5,3,2936,San Antonio,101158.0,1578.2
363000.0,3,2,1780,San Antonio,101158.0,1578.2
325000.0,2,2,1645,San Antonio,101158.0,1578.2
429900.0,5,3,2510,San Antonio,101158.0,1578.2
349000.0,3,3,1032,San Antonio,101158.0,1578.2
407000.0,3,3,2168,San Antonio,101158.0,1578.2
575000.0,4,2,2798,San Antonio,137330.0,954.6
445000.0,4,3,2471,San Antonio,113043.0,1196.1
290900.0,3,3,1500,San Antonio,113043.0,1196.1
400000.0,3,2,1880,San Antonio,113043.0,1196.1
455750.0,3,3,2271,San Antonio,113043.0,1196.1
700000.0,4,4,2996,San Antonio,113043.0,1196.1
459850.0,2,3,2094,San Antonio,113043.0,1196.1
359000.0,3,2,2258,San Antonio,113043.0,1196.1
1150000.0,3,3,2891,San Antonio,113043.0,1196.1
232000.0,3,2,1288,San Antonio,78208.0,1307.1
43000.0,3,2,1080,San Antonio,78208.0,1307.1
373990.0,3,3,2484,San Antonio,78208.0,1307.1
320000.0,3,2,1658,San Antonio,78208.0,1307.1
315000.0,3,2,1685,San Antonio,78208.0,1307.1
349000.0,4,3,2463,San Antonio,78208.0,1307.1
298000.0,3,3,1834,San Antonio,78208.0,1307.1
218000.0,3,2,1468,San Antonio,78208.0,1307.1
240000.0,3,2,1566,San Antonio,78208.0,1307.1
287500.0,3,2,1908,San Antonio,78208.0,1307.1
240000.0,3,2,1356,San Antonio,78208.0,1307.1
315000.0,3,2,1685,San Antonio,78208.0,1307.1
199900.0,3,2,1356,San Antonio,78208.0,1307.1
